timestamp,scenario,road1_visibility,road1_friction,road1_capacity,road1_queue,road2_visibility,road2_friction,road2_capacity,road2_queue,shovel_queue,crusher_queue,bottleneck_score_shovel,bottleneck_score_crusher,shaping_active,shovel_delay_s,truck1_speed,truck1_pos,truck1_state,truck1_v_safe,truck1_v_command,truck1_is_loaded,tonnes_hauled
951.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,2,2,2,4.00,4.17,1,690.0,0.00,0.00,queued,7.18,7.18,0,91.0
952.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,2,2,2,4.00,4.17,1,690.0,0.00,0.00,queued,7.18,7.18,0,91.0
953.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,2,2,2,4.00,4.17,1,690.0,0.00,0.00,queued,7.18,7.18,0,91.0
954.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,2,2,2,4.00,4.17,1,690.0,0.00,0.00,queued,7.18,7.18,0,91.0
955.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,2,2,2,4.00,4.17,1,690.0,0.00,0.00,queued,7.18,7.18,0,91.0
956.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,2,2,2,4.00,4.17,1,690.0,0.00,0.00,queued,7.18,7.18,0,91.0
957.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,2,2,2,4.00,4.17,1,690.0,0.00,0.00,queued,7.18,7.18,0,91.0
958.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,2,2,2,4.00,4.17,1,690.0,0.00,0.00,queued,7.18,7.18,0,91.0
959.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,2,1,2,3.00,4.17,1,690.0,0.00,0.00,queued,7.18,7.18,0,91.0
960.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,2,1,2,3.00,4.17,1,690.0,0.00,0.00,queued,7.18,7.18,0,91.0
961.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,2,1,2,3.00,4.17,1,690.0,0.00,0.00,queued,7.18,7.18,0,91.0
962.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,2,1,2,3.00,4.17,1,690.0,0.00,0.00,queued,7.18,7.18,0,91.0
963.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,2,1,2,3.00,4.17,1,690.0,0.00,0.00,queued,7.18,7.18,0,91.0
964.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,2,1,2,3.00,4.17,1,690.0,0.00,0.00,queued,7.18,7.18,0,91.0
965.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,2,1,2,3.00,4.17,1,690.0,0.00,0.00,queued,7.18,7.18,0,91.0
966.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,2,1,2,3.00,4.17,1,690.0,0.00,0.00,queued,7.18,7.18,0,91.0
967.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,2,1,2,3.00,4.17,1,690.0,0.00,0.00,queued,7.18,7.18,0,91.0
968.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,2,1,2,3.00,4.17,1,690.0,0.00,0.00,queued,7.18,7.18,0,91.0
969.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,2,1,2,3.00,4.17,1,690.0,0.00,0.00,queued,7.18,7.18,0,91.0
970.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,2,1,2,3.00,4.17,1,690.0,0.00,0.00,queued,7.18,7.18,0,91.0
971.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,2,1,2,3.00,4.17,1,690.0,0.00,0.00,queued,7.18,7.18,0,91.0
972.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,2,1,2,3.00,4.17,1,690.0,0.00,0.00,queued,7.18,7.18,0,91.0
973.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,2,1,2,3.00,4.17,1,690.0,0.00,0.00,queued,7.18,7.18,0,91.0
974.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,2,1,2,3.00,4.17,1,690.0,0.00,0.00,queued,7.18,7.18,0,91.0
975.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,2,1,2,3.00,4.17,1,690.0,0.00,0.00,queued,7.18,7.18,0,91.0
976.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,2,1,2,3.00,4.17,1,690.0,0.00,0.00,queued,7.18,7.18,0,91.0
977.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,2,1,2,3.00,4.17,1,690.0,0.00,0.00,queued,7.18,7.18,0,91.0
978.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,2,1,2,3.00,4.17,1,690.0,0.00,0.00,queued,7.18,7.18,0,91.0
979.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,2,1,2,3.00,4.17,1,690.0,0.00,0.00,queued,7.18,7.18,0,91.0
980.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,2,1,2,3.00,4.17,1,690.0,0.00,0.00,queued,7.18,7.18,0,91.0
981.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,2,1,2,3.00,4.17,1,690.0,0.00,0.00,queued,7.18,7.18,0,91.0
982.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,2,1,2,3.00,4.17,1,690.0,0.00,0.00,queued,7.18,7.18,0,91.0
983.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,2,1,2,3.00,4.17,1,690.0,0.00,0.00,queued,7.18,7.18,0,91.0
984.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,2,1,2,3.00,4.17,1,690.0,0.00,0.00,queued,7.18,7.18,0,91.0
985.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,2,1,2,3.00,4.17,1,690.0,0.00,0.00,queued,7.18,7.18,0,91.0
986.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,2,1,2,3.00,4.17,1,690.0,0.00,0.00,queued,7.18,7.18,0,91.0
987.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,2,1,2,3.00,4.17,1,690.0,0.00,0.00,queued,7.18,7.18,0,91.0
988.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,2,1,2,3.00,4.17,1,690.0,0.00,0.00,queued,7.18,7.18,0,91.0
989.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,2,1,2,3.00,4.17,1,690.0,0.00,0.00,queued,7.18,7.18,0,91.0
990.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,2,1,2,3.00,4.17,1,690.0,0.00,0.00,queued,7.18,7.18,0,91.0
991.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,2,1,2,3.00,4.17,1,690.0,0.00,0.00,queued,7.18,7.18,0,91.0
992.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,2,1,2,3.00,4.17,1,690.0,0.00,0.00,queued,7.18,7.18,0,91.0
993.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,2,1,2,3.00,4.17,1,690.0,0.00,0.00,queued,7.18,7.18,0,91.0
994.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,2,1,2,3.00,4.17,1,690.0,0.00,0.00,queued,7.18,7.18,0,91.0
995.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,2,1,2,3.00,4.17,1,690.0,0.00,0.00,queued,7.18,7.18,0,91.0
996.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,2,1,2,3.00,4.17,1,690.0,0.00,0.00,queued,7.18,7.18,0,91.0
997.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,2,1,2,3.00,4.17,1,690.0,0.00,0.00,queued,7.18,7.18,0,91.0
998.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,2,1,2,3.00,4.17,1,690.0,0.00,0.00,queued,7.18,7.18,0,91.0
999.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,2,1,2,3.00,4.17,1,690.0,0.00,0.00,queued,7.18,7.18,0,91.0
1000.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,2,1,2,3.00,4.17,1,690.0,0.00,0.00,queued,7.18,7.18,0,91.0
1001.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,2,1,2,3.00,4.17,1,690.0,0.00,0.00,queued,7.18,7.18,0,91.0
1002.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,2,1,2,3.00,4.17,1,690.0,0.00,0.00,queued,7.18,7.18,0,91.0
1003.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,2,1,2,3.00,4.17,1,690.0,0.00,0.00,queued,7.18,7.18,0,91.0
1004.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,2,1,2,3.00,4.17,1,690.0,0.00,0.00,queued,7.18,7.18,0,91.0
1005.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,2,1,2,3.00,4.17,1,690.0,0.00,0.00,queued,7.18,7.18,0,91.0
1006.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,2,1,2,3.00,4.17,1,690.0,0.00,0.00,queued,7.18,7.18,0,91.0
1007.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,2,1,2,3.00,4.17,1,690.0,0.00,0.00,queued,7.18,7.18,0,91.0
1008.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,2,1,2,3.00,4.17,1,690.0,0.00,0.00,queued,7.18,7.18,0,91.0
1009.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,2,1,2,3.00,4.17,1,690.0,0.00,0.00,queued,7.18,7.18,0,91.0
1010.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,2,1,2,3.00,4.17,1,690.0,0.00,0.00,queued,7.18,7.18,0,91.0
1011.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,2,1,2,3.00,4.17,1,690.0,0.00,0.00,queued,7.18,7.18,0,91.0
1012.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,2,1,2,3.00,4.17,1,690.0,0.00,0.00,queued,7.18,7.18,0,91.0
1013.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,2,1,2,3.00,4.17,1,690.0,0.00,0.00,queued,7.18,7.18,0,91.0
1014.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,2,1,2,3.00,4.17,1,690.0,0.00,0.00,queued,7.18,7.18,0,91.0
1015.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,2,1,2,3.00,4.17,1,690.0,0.00,0.00,queued,7.18,7.18,0,91.0
1016.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,2,1,2,3.00,4.17,1,690.0,0.00,0.00,queued,7.18,7.18,0,91.0
1017.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,2,1,2,3.00,4.17,1,690.0,0.00,0.00,queued,7.18,7.18,0,91.0
1018.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,2,1,2,3.00,4.17,1,690.0,0.00,0.00,queued,7.18,7.18,0,91.0
1019.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,2,1,2,3.00,4.17,1,690.0,0.00,0.00,queued,7.18,7.18,0,91.0
1020.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,2,1,2,3.00,4.17,1,690.0,0.00,0.00,queued,7.18,7.18,0,91.0
1021.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,2,1,2,3.00,4.17,1,690.0,0.00,0.00,queued,7.18,7.18,0,91.0
1022.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,2,1,2,3.00,4.17,1,690.0,0.00,0.00,queued,7.18,7.18,0,91.0
1023.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,2,1,2,3.00,4.17,1,690.0,0.00,0.00,queued,7.18,7.18,0,91.0
1024.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,2,1,2,3.00,4.17,1,690.0,0.00,0.00,queued,7.18,7.18,0,91.0
1025.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,2,1,2,3.00,4.17,1,690.0,0.00,0.00,queued,7.18,7.18,0,91.0
1026.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,2,1,2,3.00,4.17,1,690.0,0.00,0.00,queued,7.18,7.18,0,91.0
1027.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,2,1,2,3.00,4.17,1,690.0,0.00,0.00,queued,7.18,7.18,0,91.0
1028.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,2,1,2,3.00,4.17,1,690.0,0.00,0.00,queued,7.18,7.18,0,91.0
1029.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,2,1,2,3.00,4.17,1,690.0,0.00,0.00,queued,7.18,7.18,0,91.0
1030.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,2,1,2,3.00,4.17,1,690.0,0.00,0.00,queued,7.18,7.18,0,91.0
1031.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,2,1,2,3.00,4.17,1,690.0,0.00,0.00,queued,7.18,7.18,0,91.0
1032.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,2,1,2,3.00,4.17,1,690.0,0.00,0.00,queued,7.18,7.18,0,91.0
1033.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,2,1,2,3.00,4.17,1,690.0,0.00,0.00,queued,7.18,7.18,0,91.0
1034.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,2,1,2,3.00,4.17,1,690.0,0.00,0.00,queued,7.18,7.18,0,91.0
1035.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,2,1,2,3.00,4.17,1,690.0,0.00,0.00,queued,7.18,7.18,0,91.0
1036.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,2,1,2,3.00,4.17,1,690.0,0.00,0.00,queued,7.18,7.18,0,91.0
1037.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,2,1,2,3.00,4.17,1,690.0,0.00,0.00,queued,7.18,7.18,0,91.0
1038.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,2,1,2,3.00,4.17,1,690.0,0.00,0.00,queued,7.18,7.18,0,91.0
1039.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,2,1,2,3.00,4.17,1,690.0,0.00,0.00,queued,7.18,7.18,0,91.0
1040.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,2,1,2,3.00,4.17,1,690.0,0.00,0.00,queued,7.18,7.18,0,91.0
1041.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,1,1,3.00,3.13,1,690.0,0.00,0.00,queued,7.18,7.18,0,182.0
1042.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,1,1,3.00,3.13,1,690.0,0.00,0.00,queued,7.18,7.18,0,182.0
1043.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,1,1,3.00,3.13,1,690.0,0.00,0.00,queued,7.18,7.18,0,182.0
1044.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,1,1,3.00,3.13,1,690.0,0.00,0.00,queued,7.18,7.18,0,182.0
1045.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,1,1,3.00,3.13,1,690.0,0.00,0.00,queued,7.18,7.18,0,182.0
1046.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,1,1,3.00,3.13,1,690.0,0.00,0.00,queued,7.18,7.18,0,182.0
1047.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,1,1,3.00,3.13,1,690.0,0.00,0.00,queued,7.18,7.18,0,182.0
1048.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,1,1,3.00,3.13,1,690.0,0.00,0.00,queued,7.18,7.18,0,182.0
1049.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,1,1,3.00,3.13,1,690.0,0.00,0.00,queued,7.18,7.18,0,182.0
1050.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,1,1,3.00,4.80,1,450.0,0.00,0.00,queued,7.18,7.18,0,182.0
1051.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,1,1,3.00,4.80,1,450.0,0.00,0.00,queued,7.18,7.18,0,182.0
1052.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,1,1,3.00,4.80,1,450.0,0.00,0.00,queued,7.18,7.18,0,182.0
1053.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,1,1,3.00,4.80,1,450.0,0.00,0.00,queued,7.18,7.18,0,182.0
1054.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,1,1,3.00,4.80,1,450.0,0.00,0.00,queued,7.18,7.18,0,182.0
1055.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,1,1,3.00,4.80,1,450.0,0.00,0.00,queued,7.18,7.18,0,182.0
1056.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,1,1,3.00,4.80,1,450.0,0.00,0.00,queued,7.18,7.18,0,182.0
1057.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,1,1,3.00,4.80,1,450.0,0.00,0.00,queued,7.18,7.18,0,182.0
1058.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,1,1,3.00,4.80,1,450.0,0.00,0.00,queued,7.18,7.18,0,182.0
1059.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,1,1,3.00,4.80,1,450.0,0.00,0.00,queued,7.18,7.18,0,182.0
1060.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,1,1,3.00,4.80,1,450.0,0.00,0.00,queued,7.18,7.18,0,182.0
1061.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,1,1,3.00,4.80,1,450.0,0.00,0.00,queued,7.18,7.18,0,182.0
1062.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,1,1,3.00,4.80,1,450.0,0.00,0.00,queued,7.18,7.18,0,182.0
1063.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,1,1,3.00,4.80,1,450.0,0.00,0.00,queued,7.18,7.18,0,182.0
1064.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,1,1,3.00,4.80,1,450.0,0.00,0.00,queued,7.18,7.18,0,182.0
1065.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,1,1,3.00,4.80,1,450.0,0.00,0.00,queued,7.18,7.18,0,182.0
1066.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,1,1,3.00,4.80,1,450.0,0.00,0.00,queued,7.18,7.18,0,182.0
1067.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,1,1,3.00,4.80,1,450.0,0.00,0.00,queued,7.18,7.18,0,182.0
1068.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,1,1,3.00,4.80,1,450.0,0.00,0.00,queued,7.18,7.18,0,182.0
1069.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,1,1,3.00,4.80,1,450.0,0.00,0.00,queued,7.18,7.18,0,182.0
1070.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,1,1,3.00,4.80,1,450.0,0.00,0.00,queued,7.18,7.18,0,182.0
1071.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,1,1,3.00,4.80,1,450.0,0.00,0.00,queued,7.18,7.18,0,182.0
1072.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,1,1,3.00,4.80,1,450.0,0.00,0.00,queued,7.18,7.18,0,182.0
1073.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,1,1,3.00,4.80,1,450.0,0.00,0.00,queued,7.18,7.18,0,182.0
1074.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,1,1,3.00,4.80,1,450.0,0.00,0.00,queued,7.18,7.18,0,182.0
1075.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,1,1,3.00,4.80,1,450.0,0.00,0.00,queued,7.18,7.18,0,182.0
1076.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,1,1,3.00,4.80,1,450.0,0.00,0.00,queued,7.18,7.18,0,182.0
1077.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,1,1,3.00,4.80,1,450.0,0.00,0.00,queued,7.18,7.18,0,182.0
1078.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,1,1,3.00,4.80,1,450.0,0.00,0.00,queued,7.18,7.18,0,182.0
1079.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,1,1,3.00,4.80,1,450.0,0.00,0.00,queued,7.18,7.18,0,182.0
1080.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,1,1,3.00,4.80,1,450.0,0.00,0.00,queued,7.18,7.18,0,182.0
1081.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,1,1,3.00,4.80,1,450.0,0.00,0.00,queued,7.18,7.18,0,182.0
1082.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,1,1,3.00,4.80,1,450.0,0.00,0.00,queued,7.18,7.18,0,182.0
1083.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,1,1,3.00,4.80,1,450.0,0.00,0.00,queued,7.18,7.18,0,182.0
1084.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,1,1,3.00,4.80,1,450.0,0.00,0.00,queued,7.18,7.18,0,182.0
1085.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,1,1,3.00,4.80,1,450.0,0.00,0.00,queued,7.18,7.18,0,182.0
1086.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,1,1,3.00,4.80,1,450.0,0.00,0.00,queued,7.18,7.18,0,182.0
1087.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,1,1,3.00,4.80,1,450.0,0.00,0.00,queued,7.18,7.18,0,182.0
1088.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,1,1,3.00,4.80,1,450.0,0.00,0.00,queued,7.18,7.18,0,182.0
1089.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,1,1,3.00,4.80,1,450.0,0.00,0.00,queued,7.18,7.18,0,182.0
1090.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,1,1,3.00,4.80,1,450.0,0.00,0.00,queued,7.18,7.18,0,182.0
1091.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,1,1,3.00,4.80,1,450.0,0.00,0.00,queued,7.18,7.18,0,182.0
1092.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,1,1,3.00,4.80,1,450.0,0.00,0.00,queued,7.18,7.18,0,182.0
1093.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,1,1,3.00,4.80,1,450.0,0.00,0.00,queued,7.18,7.18,0,182.0
1094.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,1,1,3.00,4.80,1,450.0,0.00,0.00,queued,7.18,7.18,0,182.0
1095.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,1,1,3.00,4.80,1,450.0,0.00,0.00,queued,7.18,7.18,0,182.0
1096.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,1,1,3.00,4.80,1,450.0,0.00,0.00,queued,7.18,7.18,0,182.0
1097.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,1,1,3.00,4.80,1,450.0,0.00,0.00,queued,7.18,7.18,0,182.0
1098.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,1,1,3.00,4.80,1,450.0,0.00,0.00,queued,7.18,7.18,0,182.0
1099.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,1,1,3.00,4.80,1,450.0,0.00,0.00,queued,7.18,7.18,0,182.0
1100.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,1,1,3.00,4.80,1,450.0,0.00,0.00,queued,7.18,7.18,0,182.0
1101.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,1,1,3.00,4.80,1,450.0,0.00,0.00,queued,7.18,7.18,0,182.0
1102.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,1,1,3.00,4.80,1,450.0,0.00,0.00,queued,7.18,7.18,0,182.0
1103.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,1,1,3.00,4.80,1,450.0,0.00,0.00,queued,7.18,7.18,0,182.0
1104.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,1,1,3.00,4.80,1,450.0,0.00,0.00,queued,7.18,7.18,0,182.0
1105.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,1,1,3.00,4.80,1,450.0,0.00,0.00,queued,7.18,7.18,0,182.0
1106.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,1,1,3.00,4.80,1,450.0,0.00,0.00,queued,7.18,7.18,0,182.0
1107.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,1,1,3.00,4.80,1,450.0,0.00,0.00,queued,7.18,7.18,0,182.0
1108.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,1,1,3.00,4.80,1,450.0,0.00,0.00,queued,7.18,7.18,0,182.0
1109.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,1,1,3.00,4.80,1,450.0,0.00,0.00,queued,7.18,7.18,0,182.0
1110.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,1,1,3.00,4.80,1,450.0,0.00,0.00,queued,7.18,7.18,0,182.0
1111.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,1,1,3.00,4.80,1,450.0,0.00,0.00,queued,7.18,7.18,0,182.0
1112.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,1,1,3.00,4.80,1,450.0,0.00,0.00,queued,7.18,7.18,0,182.0
1113.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,1,1,3.00,4.80,1,450.0,0.00,0.00,queued,7.18,7.18,0,182.0
1114.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,1,1,3.00,4.80,1,450.0,0.00,0.00,queued,7.18,7.18,0,182.0
1115.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,1,1,3.00,4.80,1,450.0,0.00,0.00,queued,7.18,7.18,0,182.0
1116.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,1,1,3.00,4.80,1,450.0,0.00,0.00,queued,7.18,7.18,0,182.0
1117.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,1,1,3.00,4.80,1,450.0,0.00,0.00,queued,7.18,7.18,0,182.0
1118.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,1,1,3.00,4.80,1,450.0,0.00,0.00,queued,7.18,7.18,0,182.0
1119.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,1,1,3.00,4.80,1,450.0,0.00,0.00,queued,7.18,7.18,0,182.0
1120.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,1,1,3.00,4.80,1,450.0,0.00,0.00,queued,7.18,7.18,0,182.0
1121.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,1,1,3.00,4.80,1,450.0,0.00,0.00,queued,7.18,7.18,0,182.0
